,frame,t,trajectory,x,y
571,933,4.1985,204,5.37045091919,12.3700534394
572,934,4.203,204,5.33355723179,12.3249271081
573,935,4.2075,204,5.31761701853,12.3165939613
574,930,4.185,205,6.60461065013,6.17497034076
575,931,4.1895,205,6.68791596563,6.12671772899
576,932,4.194,205,6.6139688196,6.16379002722
577,934,4.203,206,6.66676276746,6.20233987805
578,936,4.212,207,6.65394378526,6.15513862063
579,937,4.2165,207,6.63643747153,6.14067622989
580,938,4.221,208,5.34252969601,12.3113046656
581,939,4.2255,208,5.44468872132,12.2856995229
582,940,4.23,208,5.29723984924,12.2545284791
583,942,4.239,209,1.62499568719,10.6865042683
584,942,4.239,210,5.37271554999,12.2088591136
585,943,4.2435,210,5.3510783662,12.2129296094
586,944,4.248,210,5.33185880523,12.2397303101
587,945,4.2525,210,5.3682588483,12.2016480505
588,946,4.257,210,5.38500470113,12.2225806648
589,947,4.2615,210,5.39703421637,12.1960177706
590,948,4.266,210,5.41282028022,12.2316933816
591,949,4.2705,210,5.36868063098,12.2655112842
592,943,4.2435,211,6.73042190191,6.09369751021
593,945,4.2525,212,6.63640011898,6.10226893622
594,946,4.257,212,6.73366720925,6.26925239775
595,948,4.266,213,6.66869181028,6.11040468235
596,951,4.2795,214,5.37940291438,12.2710699845
597,952,4.284,214,5.36695332046,12.3244150874
598,953,4.2885,215,5.35761350467,8.55702976218
599,954,4.293,215,5.50342922144,8.05834953954
600,955,4.2975,215,5.33094183247,8.1884210321
601,956,4.302,215,5.16371020962,8.36462497837
602,957,4.3065,215,5.06991811263,8.63757556175
603,955,4.2975,216,5.39293637033,12.3669234258
604,956,4.302,216,5.30532178209,12.2853870019
605,957,4.3065,217,4.66781072662,10.4478643227
606,958,4.311,217,4.69994371729,10.4555529255
607,959,4.3155,217,4.64915758495,10.3275844276
608,961,4.3245,218,4.68499007457,8.7384760602
609,964,4.338,219,5.54737353029,8.88515812442
610,965,4.3425,219,5.68419040444,8.86689289365
611,966,4.347,219,5.33626545218,8.83335530749
612,969,4.3605,220,5.64523048269,8.88786236528
613,973,4.3785,221,0.937261581194,12.8035004498
614,982,4.419,222,4.04288827442,12.7624990095
615,983,4.4235,222,3.78078181442,12.87832425
616,985,4.4325,223,3.92861921055,12.7741906925
617,986,4.437,223,4.19202303121,12.8638033369
618,987,4.4415,223,3.95447461711,12.6890407429
619,988,4.446,223,3.66944448748,12.6155024794
620,990,4.455,224,3.74487768108,12.1647798278
621,998,4.491,225,4.1140738095,12.6806542367
622,999,4.4955,225,4.03466637894,12.5980064397
623,1000,4.5,225,3.98726245053,12.9313739428
624,1001,4.5045,225,3.9071367791,12.9499551936
625,1002,4.509,225,3.83428513874,13.1001501273
626,1003,4.5135,225,3.97592922456,13.2838566667
627,1006,4.527,226,4.03817623512,13.2138782498
628,1007,4.5315,226,4.13703364786,13.2571483978
629,1008,4.536,226,3.90069072399,12.9297192395
630,1009,4.5405,226,3.64627111233,13.1333377986
631,1007,4.5315,227,4.98443317763,1.25868893991
632,1020,4.59,228,4.27933842048,12.9094060308
633,1021,4.5945,228,4.37860990868,12.8359833139
634,1022,4.599,228,4.27641601813,13.1905902484
635,1023,4.6035,228,4.46830085501,13.0586796048
636,1021,4.5945,229,4.73785776928,8.63953571096
637,1022,4.599,229,5.04568298378,8.61139010514
638,1023,4.6035,229,5.03670527683,8.91800410218
639,1024,4.608,229,5.06469823069,9.17948452109
640,1025,4.6125,229,4.83944543037,9.46919277921
641,1026,4.617,229,4.61238100655,9.38762043038
642,1023,4.6035,230,3.16669422137,10.2379659664
643,1027,4.6215,231,4.69733778441,8.60516978368
644,1028,4.626,231,4.64588403496,8.70663130842
645,1029,4.6305,231,4.24609335859,8.54206508727
646,1030,4.635,231,4.39736870778,8.40259851104
647,1031,4.6395,231,4.16368584763,8.41005737331
648,1034,4.653,232,4.38770118,8.50161407249
649,1044,4.698,233,3.99606288879,7.72530824726
650,1044,4.698,234,4.2406155351,12.4680096415
651,1045,4.7025,234,3.99905616979,12.0839844889
652,1046,4.707,234,3.92930024335,12.1797367814
653,1047,4.7115,234,4.12808448033,12.2216413095
654,1050,4.725,235,4.36961263217,11.9441415673
655,1051,4.7295,236,1.01036446144,7.70257722119
656,1052,4.734,236,0.945654387319,7.78172984229
657,1053,4.7385,236,0.818742301425,7.49568239725
658,1052,4.734,237,4.38060213451,12.3271534472
659,1053,4.7385,237,4.37925900497,12.3997866397
660,1055,4.7475,238,4.00043214009,12.5615315246
661,1056,4.752,238,3.88544621426,12.4987450257
662,1065,4.7925,239,4.24503390398,13.0652472212
663,1066,4.797,239,4.49726611563,13.1078761445
664,1067,4.8015,239,4.56360882429,13.1965253413
665,1068,4.806,239,4.35584518691,13.2346331204
666,1067,4.8015,240,0.824037342642,7.41420457301
667,1068,4.806,240,1.07696694485,7.45141922345
668,1069,4.8105,240,0.989583177068,7.32905062757
669,1070,4.815,240,1.12172673776,7.3110374139
670,1071,4.8195,240,1.03258928411,7.27869516698
671,1072,4.824,240,0.953672226619,7.50430619102
672,1067,4.8015,241,3.93734685276,7.97915136375
673,1070,4.815,242,4.30156301161,8.01573990506
674,1071,4.8195,242,4.08486370146,7.52836918971
675,1072,4.824,242,4.13770467721,7.66982565232
676,1071,4.8195,243,5.14541048622,13.1041570857
677,1073,4.8285,244,1.7418043442,9.24665525727
678,1074,4.833,244,1.77160671118,9.24787744132
679,1075,4.8375,244,1.70831475573,9.32200839334
680,1076,4.842,244,1.78494367798,9.30107335343
681,1077,4.8465,244,1.70576555006,9.34390287339
682,1075,4.8375,245,1.17597860399,7.28206493148
683,1076,4.842,245,1.35363738082,7.10753758643
684,1077,4.8465,245,1.22845109422,7.25294637633
685,1078,4.851,245,1.42515962265,6.87797561849
686,1079,4.8555,245,1.25772773092,6.85076816817
687,1075,4.8375,246,5.18112319765,13.1270636781
688,1076,4.842,246,5.52212970262,12.8902972139
689,1077,4.8465,246,5.69450860107,12.8342043235
690,1078,4.851,246,6.07283756708,12.4927107718
691,1079,4.8555,246,6.0927827395,12.5944140611
692,1080,4.86,246,6.26120428556,12.5628548716
693,1081,4.8645,246,6.07828818687,12.5930226966
694,1083,4.8735,247,1.43177209395,5.93109732979
695,1084,4.878,247,1.63631271297,5.70075505467
696,1085,4.8825,247,1.71253666856,5.49644376902
697,1086,4.887,247,2.30457233835,5.10811580471
698,1091,4.9095,248,6.23335451538,11.9554137472
699,1093,4.9185,249,1.95149809731,4.86430180313
700,1094,4.923,250,5.26558281048,8.49615341552
701,1098,4.941,251,1.73078068255,4.75247769625
702,1099,4.9455,251,1.53687538983,4.48900423533
703,1100,4.95,251,1.5637242809,4.40961460541
704,1101,4.9545,251,1.93097326733,4.11977347528
705,1102,4.959,251,1.89180471668,3.86002911876
706,1103,4.9635,251,1.960678636,3.92445404907
707,1104,4.968,251,2.15037442999,3.7570284105
708,1105,4.9725,251,1.71305511736,4.11458126501
709,1098,4.941,252,6.36940900941,10.9817448451
710,1100,4.95,253,5.74041866442,10.4674682057
711,1106,4.977,254,5.6909480135,10.8116206943
712,1107,4.9815,254,5.81515261158,10.4854500681
713,1107,4.9815,255,1.66539414721,4.57232488694
714,1108,4.986,255,1.89316804275,4.8383040328
715,1109,4.9905,256,1.00395297317,5.37798835528
716,1110,4.995,256,0.983692794408,5.43828463863
717,1111,4.9995,256,0.946729436326,5.31304379335
718,1112,5.004,256,0.864625943326,5.2637127224
719,1114,5.013,257,1.01385818805,5.46139641646
720,1116,5.022,258,5.82782925217,10.3736165001
721,1138,5.121,259,0.88582758422,5.19823785126
722,1139,5.1255,259,1.02386279562,5.44737895239
723,1140,5.13,259,0.912719369041,5.47197641658
724,1153,5.1885,260,1.32863379533,5.46763727834
725,1155,5.1975,261,1.37845877053,5.40358938096
726,1163,5.2335,262,1.36662052819,4.90495983866
727,1164,5.238,262,1.73246341071,5.08552567861
728,1166,5.247,263,1.50326884604,4.61651650209
729,1168,5.256,264,1.65128239166,4.33893573674
730,1169,5.2605,265,2.40274511664,4.28206126959
731,1169,5.2605,266,3.58320314822,12.0671977232
732,1172,5.274,267,1.58625739094,4.60154611357
733,1174,5.283,268,1.37872932296,4.57736444388
734,1175,5.2875,268,1.30154141345,4.78590332458
735,1177,5.2965,269,3.30706713494,12.5659382721
736,1179,5.3055,270,3.13467695323,12.1747643714
737,1180,5.31,271,1.56339829664,4.8927650692
738,1181,5.3145,271,1.54489255263,4.97018096249
739,1183,5.3235,272,1.35060916324,5.00384225643
740,1183,5.3235,273,3.24961001718,12.8157292599
741,1184,5.328,273,3.47874599109,13.0193642822
742,1185,5.3325,273,3.36696823205,12.7126440036
743,1185,5.3325,274,1.09187762729,5.29041136129
744,1186,5.337,274,1.31367099477,5.55117482871
745,1271,5.7195,275,3.03850793763,8.26482927944
746,1288,5.796,276,6.24928732309,1.92814368259
747,1314,5.913,277,4.59888112149,13.1015112307
748,1315,5.9175,277,4.76186339467,13.0196565413
749,1317,5.9265,278,4.17086876993,12.7294977128
750,1318,5.931,278,3.8700792534,13.0260387988
751,1319,5.9355,278,4.06381886395,12.8966774901
752,1321,5.9445,279,6.43333891399,6.62485154282
753,1322,5.949,280,4.42901595804,12.8946645131
754,1355,6.0975,281,3.49078199335,6.64643590714
755,1360,6.12,282,4.34202540683,12.4123349135
756,1361,6.1245,282,4.31512193241,12.4950766146
757,1362,6.129,282,4.62101813294,11.958140635
758,1440,6.48,283,3.82012149886,12.4546103275
759,1441,6.4845,283,3.84318067175,12.3984640807
760,1447,6.5115,284,4.31407411833,8.81313495767
761,1471,6.6195,285,3.83778082035,13.1344023434
762,1473,6.6285,286,3.83673296441,12.9730887267
763,1476,6.642,287,3.76482306792,13.013103864
764,1498,6.741,288,3.02103806294,12.1647017744
765,1500,6.75,289,4.98712475545,3.48793594709
766,1501,6.7545,289,4.95659721152,3.41036654812
767,1502,6.759,289,4.90851654391,3.31273888319
768,1503,6.7635,289,4.80673190937,3.40928315624
769,1504,6.768,289,4.57651327795,3.30181072478
770,1505,6.7725,289,4.51631991841,3.64806468416
771,1506,6.777,289,4.31879002724,3.33686204726
772,1507,6.7815,289,4.13489847773,3.57126233909
773,1508,6.786,289,4.05409074805,3.6851774051
774,1509,6.7905,289,4.16600094597,3.56430657544
775,1510,6.795,289,4.10480087561,3.49933642545
776,1509,6.7905,290,2.99318244563,12.3854237487
777,1512,6.804,291,4.02830476011,3.30575925555
778,1527,6.8715,292,2.70715734531,11.7485540627
779,1528,6.876,293,4.82216405669,3.19835726328
780,1529,6.8805,293,4.82673303376,3.1179644712
781,1530,6.885,293,5.02362436477,3.05177903077
782,1531,6.8895,293,4.917600288,2.88770600786
783,1532,6.894,293,4.8434256456,2.67423265945
784,1533,6.8985,293,4.98308653696,2.7176954703
785,1534,6.903,293,5.04754696903,2.87302692011
786,1535,6.9075,293,5.03693487931,2.91312023549
787,1536,6.912,293,4.96444719164,2.89710030287
788,1537,6.9165,293,4.89969769153,2.80302735391
789,1544,6.948,294,4.97115623038,3.35158160027
790,1545,6.9525,294,4.88763456791,3.36800669551
791,1549,6.9705,295,4.62930177881,3.38177785276
792,1550,6.975,295,4.63032175287,3.38340271005
793,1551,6.9795,295,4.60005086107,3.41014983705
794,1552,6.984,295,4.57698319623,3.4140007004
795,1553,6.9885,295,4.26097492865,3.22367227208
796,1552,6.984,296,3.22105434817,3.7863188643
797,1555,6.9975,297,4.19063666908,3.13730362207
798,1557,7.0065,298,2.91206711337,11.3317652998
799,1558,7.011,298,2.51110134415,11.2068450872
800,1561,7.0245,299,1.85195347898,10.6785014589
801,1562,7.029,299,2.00753443729,10.6834865618
802,1563,7.0335,299,1.87386581553,10.8608363397
803,1564,7.038,299,2.06582097668,10.9016052914
804,1565,7.0425,299,1.96959267258,11.0360172366
805,1566,7.047,299,2.18468059486,11.0913290938
806,1567,7.0515,299,2.01271064466,10.973758997
807,1568,7.056,299,2.03148746822,10.8818532067
808,1569,7.0605,299,1.73780682293,10.730236831
809,1562,7.029,300,3.65251497306,3.35279304365
810,1587,7.1415,301,1.88754020588,11.130464187
811,1588,7.146,301,2.02355088421,11.2299342144
812,1591,7.1595,302,2.11657816438,11.4936609877
813,1592,7.164,302,2.20672487679,11.3523388761
814,1593,7.1685,302,2.13417360651,11.513345339
815,1601,7.2045,303,1.7270254976,11.3257392881
816,1602,7.209,303,1.85434670709,11.328175056
817,1608,7.236,304,2.25808964241,11.1993251828
818,1609,7.2405,304,1.84228769361,11.3701750459
819,1634,7.353,305,6.9629213121,13.3438534277
820,1638,7.371,306,6.97117620736,13.4605663225
821,1641,7.3845,307,7.08808278799,13.316094318
822,1647,7.4115,308,6.5421039135,13.4657855459
823,1648,7.416,308,6.80177428953,13.4346127695
824,1657,7.4565,309,5.6013572252,13.5292295446
825,1670,7.515,310,4.11230564403,6.80657568851
826,1671,7.5195,310,4.01812399449,6.78952719393
827,1672,7.524,310,4.08460434672,6.85676296279
828,1673,7.5285,310,3.92490049438,6.79900217211
829,1674,7.533,310,4.06924151746,6.83808413933
830,1675,7.5375,310,4.03874333407,6.86460079199
831,1677,7.5465,311,4.03556254031,6.78574034611
832,1678,7.551,311,4.02728425249,6.77400527082
833,1679,7.5555,311,4.0272216697,6.78837999552
834,1682,7.569,312,4.01348166938,6.83031176428
835,1683,7.5735,312,4.00644992517,6.80706123829
836,1685,7.5825,313,3.96055404919,6.79009723765
837,1686,7.587,313,3.99773322005,6.81626650278
838,1687,7.5915,313,4.02837921718,6.87001133282
839,1688,7.596,313,3.98629984537,6.74014786231
840,1689,7.6005,313,4.00669660503,6.85404455753
841,1690,7.605,313,3.93789649151,6.76363337875
842,1691,7.6095,313,3.98847052021,6.85298557376
843,1692,7.614,313,3.94256607134,6.85445166839
844,1693,7.6185,313,3.91798399672,6.81536917941
845,1694,7.623,313,4.03290345404,6.85104804953
846,1695,7.6275,313,3.99991703835,6.78339740171
847,1696,7.632,313,4.02373899123,6.82220795307
848,1698,7.641,314,4.04183977067,6.831535864
849,1699,7.6455,314,4.04071975817,6.80668915356
850,1700,7.65,314,4.0601829926,6.76002960823
851,1701,7.6545,314,4.04746998334,6.86859136625
852,1702,7.659,314,4.08534887554,6.79130265087
853,1703,7.6635,314,3.97802766607,6.93925741234
854,1704,7.668,314,3.99831725669,6.83159487234
855,1705,7.6725,314,4.04636105273,6.76714668891
856,1707,7.6815,315,4.06064407258,6.73338513382
857,1708,7.686,315,4.09094508968,6.87422500235
858,1709,7.6905,315,4.09028819844,6.73464902166
859,1710,7.695,315,4.01160945475,6.78570351638
860,1711,7.6995,315,4.03001544184,6.78052502327
861,1712,7.704,315,4.00383278368,6.82848665616
862,1713,7.7085,315,4.02909584924,6.83338865976
863,1714,7.713,315,4.01897674668,6.79278343332
864,1715,7.7175,315,3.99235796826,6.81515530925
865,1717,7.7265,316,4.02894740914,6.78912144017
866,1719,7.7355,317,4.01825213466,6.77624821254
867,1721,7.7445,318,4.03666099606,6.74699520194
868,1723,7.7535,319,3.93881123279,6.82772166766
869,1724,7.758,319,3.98813828653,6.77589459633
870,1726,7.767,320,3.97269710389,6.81108803916
871,1727,7.7715,320,4.07006046217,6.71885619045
872,1729,7.7805,321,4.06513100685,6.70955820534
873,1730,7.785,321,3.98982942042,6.77361428326
874,1732,7.794,322,4.01522150728,6.78075190783
875,1733,7.7985,322,4.00556737925,6.76819629188
876,1734,7.803,322,4.05527832377,6.77761961953
877,1735,7.8075,322,3.97594498769,6.84000515844
878,1737,7.8165,323,3.95799184036,6.78196408181
879,1738,7.821,323,4.00443491687,6.82639733375
880,1739,7.8255,323,3.96777310808,6.79972586506
881,1740,7.83,323,4.05109271349,6.79912582762
882,1741,7.8345,323,4.09032203906,6.73549140324
883,1743,7.8435,324,4.03777144493,6.75870643421
884,1744,7.848,324,4.05849609461,6.80343362461
885,1746,7.857,325,4.04129018622,6.76923964281
886,1747,7.8615,325,4.01367324973,6.65665606388
887,1748,7.866,325,4.06608561138,6.73971784327
888,1749,7.8705,325,4.05369718977,6.77598665583
889,1750,7.875,325,4.05118440376,6.7472583716
890,1751,7.8795,325,4.02399154519,6.77273412975
891,1752,7.884,325,4.04740729667,6.75391519779
892,1753,7.8885,325,4.00257685521,6.80868425074
893,1754,7.893,325,3.99045090041,6.83709795289
894,1756,7.902,326,3.97832298908,6.74558038975
895,1758,7.911,327,3.94317686688,6.82727861855
896,1759,7.9155,327,4.0009290127,6.79350967348
897,1760,7.92,327,4.06774947142,6.84988362855
898,1761,7.9245,327,3.99259574622,6.84751685419
899,1762,7.929,327,4.00302674293,6.78858649954
900,1763,7.9335,327,3.99021960295,6.84089596235
901,1765,7.9425,328,3.98668101439,6.78556583257
902,1766,7.947,328,3.96232660348,6.79725778951
903,1768,7.956,329,4.03468730857,6.80684344361
904,1770,7.965,330,4.06165174667,6.78771366939
905,1772,7.974,331,4.06157955306,6.81076244118
906,1773,7.9785,331,4.01759500687,6.85420601156
907,1774,7.983,331,4.01178019931,6.78771471435
908,1775,7.9875,331,3.93866434019,6.85821515562
909,1776,7.992,331,3.99220585096,6.82136041215
910,1777,7.9965,331,4.02752245271,6.82733008057
911,1778,8.001,331,4.09118508264,6.84967298576
912,1779,8.0055,331,4.02399659388,6.84868509872
913,1781,8.0145,332,4.03343112092,6.75752915584
914,1782,8.019,332,4.04345127733,6.77048018613
915,1783,8.0235,332,4.03671261518,6.78248933755
916,1784,8.028,332,4.03497408787,6.78616016776
917,1785,8.0325,332,4.0471453465,6.80777419808
918,1786,8.037,332,4.02779215179,6.83073049673
919,1787,8.0415,332,3.99211007223,6.82020698007
920,1788,8.046,332,4.00198848935,6.71705886497
921,1789,8.0505,332,4.0106036198,6.82547462531
922,1790,8.055,332,4.02039837887,6.76011704324
923,1791,8.0595,332,4.022148758,6.85095950102
924,1794,8.073,333,4.00844615675,6.81644122195
925,1795,8.0775,333,4.01733771676,6.83036516215
926,1796,8.082,333,3.98003945688,6.77750266597
927,1797,8.0865,333,4.10235899358,6.83111469347
928,1798,8.091,333,4.05328086375,6.82679351007
929,1799,8.0955,333,4.01501738142,6.77846362292
930,1800,8.1,333,4.05102967836,6.83912705752
931,1802,8.109,334,4.05790165616,6.77080182677
932,1803,8.1135,334,4.13338617303,6.82325172336
933,1804,8.118,334,4.0364187327,6.87819337974
934,1805,8.1225,334,4.03906591434,6.83490380515
935,1806,8.127,334,4.06409866451,6.87431877783
936,1807,8.1315,334,4.03689355842,6.82625811854
937,1808,8.136,334,4.01972414611,6.81331915636
938,1809,8.1405,334,4.01657374539,6.78260348554
939,1810,8.145,334,4.04201208666,6.83833948667
940,1811,8.1495,334,4.02736798642,6.84438444479
941,1813,8.1585,335,4.01734834155,6.8468844103
942,1814,8.163,335,4.03061081162,6.84311527276
943,1816,8.172,336,2.08790118802,4.8388194998
944,1816,8.172,337,4.01157760381,6.81197604754
945,1818,8.181,338,4.03006387075,6.86189671141
946,1819,8.1855,338,3.97814494892,6.82494740162
947,1820,8.19,339,2.21517086158,4.92063879509
948,1821,8.1945,340,3.98162557981,6.82027085737
949,1823,8.2035,341,4.03796620833,6.7709266863
950,1865,8.3925,342,1.42576863634,5.15386385744
951,1865,8.3925,343,1.51867357677,7.40145443601
952,1866,8.397,343,1.65406401319,7.5154786385
953,1867,8.4015,343,1.73522375652,7.47339731826
954,1868,8.406,343,1.54740985767,7.6378046139
955,1869,8.4105,343,1.80634442793,7.43375690906
956,1871,8.4195,344,1.70950916924,7.43566410485
957,1872,8.424,344,1.79678530269,7.37323683836
958,1883,8.4735,345,1.15946364609,1.4435656699
959,1895,8.5275,346,0.978094258784,4.93887248022
960,1897,8.5365,347,3.8372331242,5.9700152348
961,1898,8.541,348,0.984514314445,5.00970337159
962,1899,8.5455,348,0.991530487744,4.93785406924
963,1899,8.5455,349,3.92785769606,5.9402964928
964,1901,8.5545,350,3.75762134301,6.00214722536
965,1905,8.5725,351,3.74966942638,5.92119553349
966,1906,8.577,351,3.88796758378,5.9330570555
967,1910,8.595,352,3.69027177592,5.92513335973
968,1911,8.5995,352,3.6628252207,5.89246143341
969,1914,8.613,353,3.74944132294,5.93370370769
970,1916,8.622,354,3.72069405005,5.9928357461
971,1917,8.6265,354,3.76073447307,5.94865273104
972,1920,8.64,355,3.75304519944,5.85967535913
973,1921,8.6445,355,3.78467002549,6.08129691287
974,1922,8.649,355,3.79691715772,5.89808762316
